utc_ts,market_id,is_crossed,takeable_usd,fillable,paper_spread_c,k_bid,k_ask,p_yes_bid,p_yes_ask,error
2026-05-28 11:31:38.900712+00:00,intl_president_pe_rpal,False,0.0,0.0,0.0,0.27,0.28,0.27,0.272,
2026-05-28 11:32:09.003472+00:00,intl_president_pe_rpal,False,0.0,0.0,0.0,0.27,0.28,0.27,0.272,
2026-05-28 11:32:39.152220+00:00,intl_president_pe_rpal,False,0.0,0.0,0.0,0.27,0.28,0.27,0.272,
2026-05-28 11:33:09.286246+00:00,intl_president_pe_rpal,False,0.0,0.0,0.0,0.27,0.28,0.27,0.272,
2026-05-28 11:33:39.423980+00:00,intl_president_pe_rpal,False,0.0,0.0,0.0,0.27,0.28,0.27,0.272,
2026-05-28 11:34:09.570631+00:00,intl_president_pe_rpal,False,0.0,0.0,0.0,0.27,0.28,0.27,0.272,
2026-05-28 11:34:39.708515+00:00,intl_president_pe_rpal,False,0.0,0.0,0.0,0.27,0.28,0.27,0.272,
2026-05-28 11:35:09.820407+00:00,intl_president_pe_rpal,False,0.0,0.0,0.0,0.27,0.28,0.27,0.271,
2026-05-28 11:35:39.963858+00:00,intl_president_pe_rpal,False,0.0,0.0,0.0,0.27,0.28,0.27,0.271,
2026-05-28 11:36:10.099381+00:00,intl_president_pe_rpal,False,0.0,0.0,0.0,0.27,0.28,0.27,0.271,
2026-05-28 11:36:40.116890+00:00,intl_president_pe_rpal,False,0.0,0.0,0.0,0.27,0.28,0.27,0.271,
2026-05-28 11:37:10.257217+00:00,intl_president_pe_rpal,False,0.0,0.0,0.0,0.27,0.28,0.27,0.271,
2026-05-28 11:37:40.319859+00:00,intl_president_pe_rpal,False,0.0,0.0,0.0,0.27,0.28,0.27,0.271,
2026-05-28 11:38:10.340652+00:00,intl_president_pe_rpal,False,0.0,0.0,0.0,0.27,0.28,0.27,0.271,
2026-05-28 11:38:40.490701+00:00,intl_president_pe_rpal,False,0.0,0.0,0.0,0.27,0.28,0.27,0.271,
2026-05-28 11:39:10.541013+00:00,intl_president_pe_rpal,False,0.0,0.0,0.0,0.26,0.28,0.263,0.271,
2026-05-28 11:39:40.570896+00:00,intl_president_pe_rpal,False,0.0,0.0,0.0,0.26,0.27,0.263,0.269,
2026-05-28 11:40:10.717071+00:00,intl_president_pe_rpal,False,0.0,0.0,0.0,0.26,0.27,0.26,0.269,
2026-05-28 11:40:40.817578+00:00,intl_president_pe_rpal,False,0.0,0.0,0.0,0.26,0.27,0.255,0.26,
2026-05-28 11:41:10.954387+00:00,intl_president_pe_rpal,False,0.0,0.0,0.10000000000000009,0.26,0.27,0.255,0.259,
2026-05-28 11:41:41.045304+00:00,intl_president_pe_rpal,False,0.0,0.0,0.10000000000000009,0.26,0.27,0.255,0.259,
2026-05-28 11:42:11.050814+00:00,intl_president_pe_rpal,False,0.0,0.0,0.10000000000000009,0.26,0.27,0.255,0.259,
2026-05-28 11:42:41.193021+00:00,intl_president_pe_rpal,False,0.0,0.0,0.10000000000000009,0.26,0.27,0.255,0.259,
2026-05-28 11:43:11.340338+00:00,intl_president_pe_rpal,False,0.0,0.0,0.10000000000000009,0.26,0.27,0.255,0.259,
2026-05-28 11:43:41.476555+00:00,intl_president_pe_rpal,False,0.0,0.0,0.10000000000000009,0.26,0.27,0.255,0.259,
2026-05-28 11:44:11.612037+00:00,intl_president_pe_rpal,False,0.0,0.0,0.10000000000000009,0.26,0.27,0.255,0.259,
2026-05-28 11:44:41.748984+00:00,intl_president_pe_rpal,False,0.0,0.0,0.10000000000000009,0.26,0.27,0.255,0.259,
2026-05-28 11:45:11.894389+00:00,intl_president_pe_rpal,False,0.0,0.0,0.10000000000000009,0.26,0.27,0.255,0.259,
2026-05-28 11:45:41.898651+00:00,intl_president_pe_rpal,False,0.0,0.0,0.10000000000000009,0.26,0.27,0.255,0.259,
2026-05-28 11:46:12.040888+00:00,intl_president_pe_rpal,False,0.0,0.0,0.10000000000000009,0.26,0.27,0.255,0.259,
2026-05-28 11:46:42.067716+00:00,intl_president_pe_rpal,False,0.0,0.0,0.10000000000000009,0.26,0.27,0.255,0.259,
2026-05-28 11:47:12.215260+00:00,intl_president_pe_rpal,False,0.0,0.0,0.10000000000000009,0.26,0.27,0.255,0.259,
2026-05-28 11:47:42.358271+00:00,intl_president_pe_rpal,False,0.0,0.0,0.10000000000000009,0.26,0.27,0.255,0.259,
2026-05-28 11:48:12.468705+00:00,intl_president_pe_rpal,False,0.0,0.0,0.10000000000000009,0.26,0.27,0.255,0.259,
2026-05-28 11:48:42.616016+00:00,intl_president_pe_rpal,False,0.0,0.0,0.10000000000000009,0.26,0.27,0.255,0.259,
2026-05-28 11:49:12.778968+00:00,intl_president_pe_rpal,False,0.0,0.0,0.10000000000000009,0.26,0.27,0.255,0.259,
2026-05-28 11:49:42.884546+00:00,intl_president_pe_rpal,False,0.0,0.0,0.10000000000000009,0.26,0.27,0.255,0.259,
2026-05-28 11:50:13.022490+00:00,intl_president_pe_rpal,False,0.0,0.0,0.10000000000000009,0.26,0.27,0.255,0.259,
2026-05-28 11:50:43.126792+00:00,intl_president_pe_rpal,False,0.0,0.0,0.10000000000000009,0.26,0.27,0.255,0.259,
2026-05-28 11:51:13.274111+00:00,intl_president_pe_rpal,False,0.0,0.0,0.10000000000000009,0.26,0.27,0.255,0.259,
2026-05-28 11:51:43.320000+00:00,intl_president_pe_rpal,False,0.0,0.0,0.10000000000000009,0.26,0.27,0.255,0.259,
2026-05-28 11:52:13.465897+00:00,intl_president_pe_rpal,False,0.0,0.0,0.10000000000000009,0.26,0.27,0.255,0.259,
2026-05-28 11:52:43.616353+00:00,intl_president_pe_rpal,False,0.0,0.0,0.10000000000000009,0.26,0.27,0.255,0.259,
2026-05-28 11:53:13.624398+00:00,intl_president_pe_rpal,False,0.0,0.0,0.10000000000000009,0.26,0.27,0.255,0.259,
2026-05-28 11:53:43.766165+00:00,intl_president_pe_rpal,False,0.0,0.0,0.10000000000000009,0.26,0.27,0.255,0.259,
2026-05-28 11:54:13.914454+00:00,intl_president_pe_rpal,False,0.0,0.0,0.10000000000000009,0.26,0.27,0.255,0.259,
2026-05-28 11:54:43.944905+00:00,intl_president_pe_rpal,False,0.0,0.0,0.10000000000000009,0.26,0.27,0.255,0.259,
2026-05-28 11:55:14.081637+00:00,intl_president_pe_rpal,False,0.0,0.0,0.10000000000000009,0.26,0.27,0.255,0.259,
2026-05-28 11:55:44.228628+00:00,intl_president_pe_rpal,False,0.0,0.0,0.10000000000000009,0.26,0.27,0.255,0.259,
2026-05-28 11:56:14.343008+00:00,intl_president_pe_rpal,False,0.0,0.0,0.10000000000000009,0.26,0.27,0.255,0.259,
2026-05-28 11:56:44.491294+00:00,intl_president_pe_rpal,False,0.0,0.0,0.10000000000000009,0.26,0.27,0.255,0.259,
2026-05-28 11:57:14.635305+00:00,intl_president_pe_rpal,False,0.0,0.0,0.10000000000000009,0.26,0.27,0.255,0.259,
2026-05-28 11:57:44.781632+00:00,intl_president_pe_rpal,False,0.0,0.0,0.10000000000000009,0.26,0.27,0.255,0.259,
2026-05-28 11:58:14.926775+00:00,intl_president_pe_rpal,False,0.0,0.0,0.10000000000000009,0.26,0.27,0.255,0.259,
2026-05-28 11:58:45.054239+00:00,intl_president_pe_rpal,False,0.0,0.0,0.10000000000000009,0.26,0.27,0.255,0.259,
2026-05-28 11:59:15.198457+00:00,intl_president_pe_rpal,False,0.0,0.0,0.10000000000000009,0.26,0.27,0.255,0.259,
2026-05-28 11:59:45.222526+00:00,intl_president_pe_rpal,False,0.0,0.0,0.10000000000000009,0.26,0.27,0.255,0.259,
2026-05-28 12:00:15.368863+00:00,intl_president_pe_rpal,False,0.0,0.0,0.10000000000000009,0.26,0.27,0.255,0.259,
2026-05-28 12:00:45.464416+00:00,intl_president_pe_rpal,False,0.0,0.0,0.10000000000000009,0.26,0.27,0.255,0.259,
2026-05-28 12:01:15.614702+00:00,intl_president_pe_rpal,False,0.0,0.0,0.10000000000000009,0.26,0.27,0.255,0.259,
2026-05-28 12:01:45.763400+00:00,intl_president_pe_rpal,False,0.0,0.0,0.10000000000000009,0.26,0.27,0.255,0.259,
2026-05-28 12:02:15.910630+00:00,intl_president_pe_rpal,False,0.0,0.0,0.10000000000000009,0.26,0.27,0.255,0.259,
2026-05-28 12:02:46.048551+00:00,intl_president_pe_rpal,False,0.0,0.0,0.10000000000000009,0.26,0.27,0.255,0.259,
2026-05-28 12:03:16.197347+00:00,intl_president_pe_rpal,False,0.0,0.0,0.10000000000000009,0.26,0.27,0.255,0.259,
2026-05-28 12:03:46.339913+00:00,intl_president_pe_rpal,False,0.0,0.0,0.10000000000000009,0.26,0.27,0.255,0.259,
2026-05-28 12:04:16.487050+00:00,intl_president_pe_rpal,False,0.0,0.0,0.10000000000000009,0.26,0.27,0.255,0.259,
2026-05-28 12:04:46.634128+00:00,intl_president_pe_rpal,False,0.0,0.0,0.10000000000000009,0.26,0.27,0.255,0.259,
2026-05-28 12:05:16.781548+00:00,intl_president_pe_rpal,False,0.0,0.0,0.10000000000000009,0.26,0.27,0.255,0.259,
2026-05-28 12:05:46.931070+00:00,intl_president_pe_rpal,False,0.0,0.0,0.10000000000000009,0.26,0.27,0.255,0.259,
2026-05-28 12:06:16.983734+00:00,intl_president_pe_rpal,False,0.0,0.0,0.10000000000000009,0.26,0.27,0.255,0.259,
2026-05-28 12:06:47.129547+00:00,intl_president_pe_rpal,False,0.0,0.0,0.10000000000000009,0.26,0.27,0.255,0.259,
2026-05-28 12:07:17.275125+00:00,intl_president_pe_rpal,False,0.0,0.0,0.10000000000000009,0.26,0.27,0.255,0.259,
2026-05-28 12:07:47.279687+00:00,intl_president_pe_rpal,False,0.0,0.0,0.10000000000000009,0.26,0.27,0.255,0.259,
2026-05-28 12:08:17.323415+00:00,intl_president_pe_rpal,False,0.0,0.0,0.10000000000000009,0.26,0.27,0.255,0.259,
2026-05-28 12:08:47.463721+00:00,intl_president_pe_rpal,False,0.0,0.0,0.10000000000000009,0.26,0.27,0.255,0.259,
2026-05-28 12:09:17.612864+00:00,intl_president_pe_rpal,False,0.0,0.0,0.10000000000000009,0.26,0.27,0.255,0.259,
2026-05-28 12:09:47.757063+00:00,intl_president_pe_rpal,False,0.0,0.0,0.10000000000000009,0.26,0.27,0.255,0.259,
2026-05-28 12:10:17.894875+00:00,intl_president_pe_rpal,False,0.0,0.0,0.10000000000000009,0.26,0.27,0.255,0.259,
2026-05-28 12:10:48.035476+00:00,intl_president_pe_rpal,False,0.0,0.0,0.10000000000000009,0.26,0.27,0.255,0.259,
2026-05-28 12:11:18.184161+00:00,intl_president_pe_rpal,False,0.0,0.0,0.10000000000000009,0.26,0.27,0.255,0.259,
2026-05-28 12:11:48.332143+00:00,intl_president_pe_rpal,False,0.0,0.0,0.10000000000000009,0.26,0.27,0.255,0.259,
2026-05-28 12:12:18.466173+00:00,intl_president_pe_rpal,False,0.0,0.0,0.10000000000000009,0.26,0.27,0.255,0.259,
2026-05-28 12:12:48.611497+00:00,intl_president_pe_rpal,False,0.0,0.0,0.10000000000000009,0.26,0.27,0.255,0.259,
2026-05-28 12:13:18.624021+00:00,intl_president_pe_rpal,False,0.0,0.0,0.10000000000000009,0.26,0.27,0.255,0.259,
2026-05-28 12:13:48.674211+00:00,intl_president_pe_rpal,False,0.0,0.0,0.10000000000000009,0.26,0.27,0.255,0.259,
2026-05-28 12:14:18.814436+00:00,intl_president_pe_rpal,False,0.0,0.0,0.10000000000000009,0.26,0.27,0.255,0.259,
2026-05-28 12:14:48.868859+00:00,intl_president_pe_rpal,False,0.0,0.0,0.10000000000000009,0.26,0.27,0.255,0.259,
2026-05-28 12:15:18.873225+00:00,intl_president_pe_rpal,False,0.0,0.0,0.10000000000000009,0.26,0.27,0.255,0.259,
2026-05-28 12:15:49.019856+00:00,intl_president_pe_rpal,False,0.0,0.0,0.10000000000000009,0.26,0.27,0.255,0.259,
2026-05-28 12:16:19.170316+00:00,intl_president_pe_rpal,False,0.0,0.0,0.10000000000000009,0.26,0.27,0.255,0.259,
2026-05-28 12:16:49.318087+00:00,intl_president_pe_rpal,False,0.0,0.0,0.10000000000000009,0.26,0.27,0.255,0.259,
2026-05-28 12:17:19.464813+00:00,intl_president_pe_rpal,False,0.0,0.0,0.10000000000000009,0.26,0.27,0.255,0.259,
2026-05-28 12:17:49.612143+00:00,intl_president_pe_rpal,False,0.0,0.0,0.10000000000000009,0.26,0.27,0.255,0.259,
2026-05-28 12:18:19.761180+00:00,intl_president_pe_rpal,False,0.0,0.0,0.10000000000000009,0.26,0.27,0.255,0.259,
2026-05-28 12:18:49.909439+00:00,intl_president_pe_rpal,False,0.0,0.0,0.10000000000000009,0.26,0.27,0.255,0.259,
2026-05-28 12:19:20.056401+00:00,intl_president_pe_rpal,False,0.0,0.0,0.10000000000000009,0.26,0.27,0.255,0.259,
2026-05-28 12:19:50.203760+00:00,intl_president_pe_rpal,False,0.0,0.0,0.10000000000000009,0.26,0.27,0.255,0.259,
2026-05-28 12:20:20.349117+00:00,intl_president_pe_rpal,False,0.0,0.0,0.10000000000000009,0.26,0.27,0.255,0.259,
2026-05-28 12:20:50.483859+00:00,intl_president_pe_rpal,False,0.0,0.0,0.10000000000000009,0.26,0.27,0.255,0.259,
2026-05-28 12:21:20.495571+00:00,intl_president_pe_rpal,False,0.0,0.0,0.10000000000000009,0.26,0.27,0.255,0.259,
2026-05-28 12:21:50.641946+00:00,intl_president_pe_rpal,False,0.0,0.0,0.10000000000000009,0.26,0.27,0.255,0.259,
2026-05-28 12:22:20.787142+00:00,intl_president_pe_rpal,False,0.0,0.0,0.10000000000000009,0.26,0.27,0.255,0.259,
2026-05-28 12:22:50.928739+00:00,intl_president_pe_rpal,True,0.005771240000000025,12.94,0.20000000000000018,0.26,0.27,0.255,0.258,
2026-05-28 12:23:20.976048+00:00,intl_president_pe_rpal,True,0.005771240000000025,12.94,0.20000000000000018,0.26,0.27,0.255,0.258,
2026-05-28 12:23:51.106259+00:00,intl_president_pe_rpal,True,0.005771240000000025,12.94,0.20000000000000018,0.26,0.27,0.255,0.258,
2026-05-28 12:24:21.242343+00:00,intl_president_pe_rpal,True,0.005771240000000025,12.94,0.20000000000000018,0.26,0.27,0.255,0.258,
2026-05-28 12:24:51.381901+00:00,intl_president_pe_rpal,True,0.005771240000000025,12.94,0.20000000000000018,0.26,0.27,0.255,0.258,
2026-05-28 12:25:21.530248+00:00,intl_president_pe_rpal,True,0.005771240000000025,12.94,0.20000000000000018,0.26,0.27,0.255,0.258,
2026-05-28 12:25:51.675435+00:00,intl_president_pe_rpal,True,0.005771240000000025,12.94,0.20000000000000018,0.26,0.27,0.255,0.258,
2026-05-28 12:26:21.736830+00:00,intl_president_pe_rpal,True,0.005771240000000025,12.94,0.20000000000000018,0.26,0.27,0.255,0.258,
2026-05-28 12:26:51.745421+00:00,intl_president_pe_rpal,True,0.005771240000000025,12.94,0.20000000000000018,0.26,0.27,0.255,0.258,
2026-05-28 12:27:21.874653+00:00,intl_president_pe_rpal,True,0.005771240000000025,12.94,0.20000000000000018,0.26,0.27,0.255,0.258,
2026-05-28 12:27:52.018309+00:00,intl_president_pe_rpal,True,0.005771240000000025,12.94,0.20000000000000018,0.26,0.27,0.255,0.258,
2026-05-28 12:28:22.155220+00:00,intl_president_pe_rpal,True,0.005771240000000025,12.94,0.20000000000000018,0.26,0.27,0.255,0.258,
2026-05-28 12:28:52.302031+00:00,intl_president_pe_rpal,True,0.005771240000000025,12.94,0.20000000000000018,0.26,0.27,0.255,0.258,
2026-05-28 12:29:22.447492+00:00,intl_president_pe_rpal,True,0.005771240000000025,12.94,0.20000000000000018,0.26,0.27,0.255,0.258,
2026-05-28 12:29:52.595860+00:00,intl_president_pe_rpal,True,0.005771240000000025,12.94,0.20000000000000018,0.26,0.27,0.255,0.258,
2026-05-28 12:30:22.744490+00:00,intl_president_pe_rpal,True,0.005771240000000025,12.94,0.20000000000000018,0.26,0.27,0.255,0.258,
2026-05-28 12:30:52.894040+00:00,intl_president_pe_rpal,True,0.005771240000000025,12.94,0.20000000000000018,0.26,0.27,0.255,0.258,
2026-05-28 12:31:22.922968+00:00,intl_president_pe_rpal,True,0.005771240000000025,12.94,0.20000000000000018,0.26,0.27,0.255,0.258,
2026-05-28 12:31:53.061680+00:00,intl_president_pe_rpal,True,0.005771240000000025,12.94,0.20000000000000018,0.26,0.27,0.255,0.258,
2026-05-28 12:32:23.073757+00:00,intl_president_pe_rpal,True,0.005771240000000025,12.94,0.20000000000000018,0.26,0.27,0.255,0.258,
2026-05-28 12:32:53.154133+00:00,intl_president_pe_rpal,True,0.005771240000000025,12.94,0.20000000000000018,0.26,0.27,0.255,0.258,
2026-05-28 12:33:23.277819+00:00,intl_president_pe_rpal,True,0.005771240000000025,12.94,0.20000000000000018,0.26,0.27,0.255,0.258,
2026-05-28 12:33:53.414855+00:00,intl_president_pe_rpal,True,0.005771240000000025,12.94,0.20000000000000018,0.26,0.27,0.255,0.258,
2026-05-28 12:34:23.559964+00:00,intl_president_pe_rpal,True,0.005771240000000025,12.94,0.20000000000000018,0.26,0.27,0.255,0.258,
2026-05-28 12:34:53.697534+00:00,intl_president_pe_rpal,True,0.005771240000000025,12.94,0.20000000000000018,0.26,0.27,0.255,0.258,
2026-05-28 12:35:23.841183+00:00,intl_president_pe_rpal,True,0.005771240000000025,12.94,0.20000000000000018,0.26,0.27,0.255,0.258,
2026-05-28 12:35:53.981731+00:00,intl_president_pe_rpal,True,0.005771240000000025,12.94,0.20000000000000018,0.26,0.27,0.255,0.258,
2026-05-28 12:36:24.118182+00:00,intl_president_pe_rpal,True,0.005771240000000025,12.94,0.20000000000000018,0.26,0.27,0.255,0.258,
2026-05-28 12:36:54.259565+00:00,intl_president_pe_rpal,True,0.005771240000000025,12.94,0.20000000000000018,0.26,0.27,0.255,0.258,
2026-05-28 12:37:24.386125+00:00,intl_president_pe_rpal,True,0.005771240000000025,12.94,0.20000000000000018,0.26,0.27,0.255,0.258,
2026-05-28 12:37:54.534037+00:00,intl_president_pe_rpal,True,0.005771240000000025,12.94,0.20000000000000018,0.26,0.27,0.255,0.258,
2026-05-28 12:38:24.676374+00:00,intl_president_pe_rpal,True,0.005771240000000025,12.94,0.20000000000000018,0.26,0.27,0.255,0.258,
2026-05-28 12:38:54.810656+00:00,intl_president_pe_rpal,True,0.005771240000000025,12.94,0.20000000000000018,0.26,0.27,0.255,0.258,
2026-05-28 12:39:24.935485+00:00,intl_president_pe_rpal,True,0.005771240000000025,12.94,0.20000000000000018,0.26,0.27,0.255,0.258,
2026-05-28 12:39:54.969165+00:00,intl_president_pe_rpal,True,0.005771240000000025,12.94,0.20000000000000018,0.26,0.27,0.255,0.258,
2026-05-28 12:40:25.095507+00:00,intl_president_pe_rpal,True,0.005771240000000025,12.94,0.20000000000000018,0.26,0.27,0.255,0.258,
2026-05-28 12:40:55.172120+00:00,intl_president_pe_rpal,False,0.0,0.0,0.0,0.25,0.27,0.255,0.258,
2026-05-28 12:41:25.287983+00:00,intl_president_pe_rpal,True,0.09415506000000046,211.11,0.20000000000000018,0.26,0.27,0.255,0.258,
2026-05-28 12:41:55.424847+00:00,intl_president_pe_rpal,True,0.09415506000000046,211.11,0.20000000000000018,0.26,0.27,0.255,0.258,
2026-05-28 12:42:25.567132+00:00,intl_president_pe_rpal,True,0.09415506000000046,211.11,0.20000000000000018,0.26,0.27,0.255,0.258,
2026-05-28 12:42:55.712994+00:00,intl_president_pe_rpal,True,0.09415506000000046,211.11,0.20000000000000018,0.26,0.27,0.256,0.258,
2026-05-28 12:43:25.858878+00:00,intl_president_pe_rpal,True,0.09415506000000046,211.11,0.20000000000000018,0.26,0.27,0.256,0.258,
2026-05-28 12:43:55.983483+00:00,intl_president_pe_rpal,True,0.09415506000000046,211.11,0.20000000000000018,0.26,0.27,0.256,0.258,
2026-05-28 12:44:26.130988+00:00,intl_president_pe_rpal,True,0.09787024000000044,219.44,0.20000000000000018,0.26,0.27,0.256,0.258,
2026-05-28 12:44:56.279377+00:00,intl_president_pe_rpal,True,0.09787024000000044,219.44,0.20000000000000018,0.26,0.27,0.256,0.258,
2026-05-28 12:45:26.421809+00:00,intl_president_pe_rpal,True,0.09787024000000044,219.44,0.20000000000000018,0.26,0.27,0.256,0.258,
2026-05-28 12:45:56.576432+00:00,intl_president_pe_rpal,True,0.10889982000000048,244.17,0.20000000000000018,0.26,0.27,0.256,0.258,
2026-05-28 12:46:26.721901+00:00,intl_president_pe_rpal,True,0.5364630400000019,242.94,1.200000000000001,0.27,0.28,0.256,0.258,
2026-05-28 12:46:56.726161+00:00,intl_president_pe_rpal,True,0.5585148400000021,253.04000000000002,1.200000000000001,0.27,0.28,0.256,0.258,
2026-05-28 12:47:26.859686+00:00,intl_president_pe_rpal,True,0.2086414000000008,219.45,1.200000000000001,0.27,0.28,0.256,0.258,
2026-05-28 12:47:56.870779+00:00,intl_president_pe_rpal,True,0.2086414000000008,219.45,1.200000000000001,0.27,0.28,0.256,0.258,
2026-05-28 12:48:27.016636+00:00,intl_president_pe_rpal,True,0.2086414000000008,219.45,1.200000000000001,0.27,0.28,0.256,0.258,
2026-05-28 12:48:57.186079+00:00,intl_president_pe_rpal,True,0.2086414000000008,219.45,1.200000000000001,0.27,0.28,0.256,0.258,
2026-05-28 12:49:27.333414+00:00,intl_president_pe_rpal,True,0.2086414000000008,219.45,1.200000000000001,0.27,0.28,0.256,0.258,
2026-05-28 12:49:57.384259+00:00,intl_president_pe_rpal,True,0.2086414000000008,219.45,1.200000000000001,0.27,0.28,0.256,0.258,
2026-05-28 12:50:27.470055+00:00,intl_president_pe_rpal,True,0.2086414000000008,219.45,1.200000000000001,0.27,0.28,0.256,0.258,
2026-05-28 12:50:57.534832+00:00,intl_president_pe_rpal,True,0.2086414000000008,219.45,1.200000000000001,0.27,0.28,0.256,0.258,
2026-05-28 12:51:27.605804+00:00,intl_president_pe_rpal,True,0.2086414000000008,219.45,1.200000000000001,0.27,0.28,0.256,0.258,
2026-05-28 12:51:57.673461+00:00,intl_president_pe_rpal,True,0.2086414000000008,219.45,1.200000000000001,0.27,0.28,0.256,0.258,
2026-05-28 12:52:27.745138+00:00,intl_president_pe_rpal,True,0.09787024000000044,219.44,0.20000000000000018,0.26,0.28,0.256,0.258,
2026-05-28 12:52:57.752174+00:00,intl_president_pe_rpal,True,0.09787024000000044,219.44,0.20000000000000018,0.26,0.27,0.256,0.258,
2026-05-28 12:53:27.820248+00:00,intl_president_pe_rpal,True,0.09787024000000044,219.44,0.20000000000000018,0.26,0.27,0.256,0.258,
2026-05-28 12:53:57.895405+00:00,intl_president_pe_rpal,True,0.09787024000000044,219.44,0.20000000000000018,0.26,0.27,0.256,0.258,
2026-05-28 12:54:27.969035+00:00,intl_president_pe_rpal,True,0.09787024000000044,219.44,0.20000000000000018,0.26,0.27,0.256,0.258,
2026-05-28 12:54:58.040321+00:00,intl_president_pe_rpal,True,0.09787024000000044,219.44,0.20000000000000018,0.26,0.27,0.256,0.258,
2026-05-28 12:55:28.107598+00:00,intl_president_pe_rpal,True,0.09787024000000044,219.44,0.20000000000000018,0.26,0.27,0.256,0.258,
2026-05-28 12:55:58.181390+00:00,intl_president_pe_rpal,True,0.09787024000000044,219.44,0.20000000000000018,0.26,0.27,0.256,0.258,
2026-05-28 12:56:28.251183+00:00,intl_president_pe_rpal,True,0.09787024000000044,219.44,0.20000000000000018,0.26,0.27,0.256,0.258,
2026-05-28 12:56:58.325516+00:00,intl_president_pe_rpal,True,0.09787024000000044,219.44,0.20000000000000018,0.26,0.27,0.256,0.258,
2026-05-28 12:57:28.395421+00:00,intl_president_pe_rpal,True,0.09787024000000044,219.44,0.20000000000000018,0.26,0.27,0.256,0.258,
2026-05-28 12:57:58.465844+00:00,intl_president_pe_rpal,True,0.09787024000000044,219.44,0.20000000000000018,0.26,0.27,0.256,0.258,
2026-05-28 12:58:28.531668+00:00,intl_president_pe_rpal,True,0.09787024000000044,219.44,0.20000000000000018,0.26,0.27,0.256,0.258,
2026-05-28 12:58:58.545546+00:00,intl_president_pe_rpal,True,0.09787024000000044,219.44,0.20000000000000018,0.26,0.27,0.256,0.258,
2026-05-28 12:59:28.582818+00:00,intl_president_pe_rpal,True,0.09787024000000044,219.44,0.20000000000000018,0.26,0.27,0.256,0.258,
2026-05-28 12:59:58.637424+00:00,intl_president_pe_rpal,True,0.09787024000000044,219.44,0.20000000000000018,0.26,0.27,0.256,0.258,
2026-05-28 13:00:28.698142+00:00,intl_president_pe_rpal,True,0.09787024000000044,219.44,0.20000000000000018,0.26,0.27,0.256,0.258,
2026-05-28 13:00:58.770061+00:00,intl_president_pe_rpal,True,0.09787024000000044,219.44,0.20000000000000018,0.26,0.27,0.256,0.258,
2026-05-28 13:01:28.831462+00:00,intl_president_pe_rpal,True,0.09787024000000044,219.44,0.20000000000000018,0.26,0.27,0.256,0.258,
2026-05-28 13:01:58.872805+00:00,intl_president_pe_rpal,True,0.09787024000000044,219.44,0.20000000000000018,0.26,0.27,0.256,0.258,
2026-05-28 13:02:28.937900+00:00,intl_president_pe_rpal,True,0.09787024000000044,219.44,0.20000000000000018,0.26,0.27,0.256,0.258,
2026-05-28 13:02:59.010399+00:00,intl_president_pe_rpal,False,0.0,0.0,0.0,0.25,0.26,0.256,0.258,
2026-05-28 13:03:29.083207+00:00,intl_president_pe_rpal,False,0.0,0.0,0.0,0.25,0.26,0.256,0.258,
2026-05-28 13:03:59.140480+00:00,intl_president_pe_rpal,False,0.0,0.0,0.0,0.25,0.26,0.256,0.258,
2026-05-28 13:04:29.205293+00:00,intl_president_pe_rpal,False,0.0,0.0,0.0,0.25,0.26,0.256,0.258,
2026-05-28 13:04:59.220598+00:00,intl_president_pe_rpal,False,0.0,0.0,0.0,0.25,0.26,0.256,0.258,
2026-05-28 13:05:29.225286+00:00,intl_president_pe_rpal,False,0.0,0.0,0.0,0.25,0.26,0.256,0.258,
2026-05-28 13:05:59.259675+00:00,intl_president_pe_rpal,False,0.0,0.0,0.0,0.25,0.26,0.256,0.258,
2026-05-28 13:06:29.330684+00:00,intl_president_pe_rpal,False,0.0,0.0,0.0,0.25,0.26,0.256,0.258,
2026-05-28 13:06:59.403250+00:00,intl_president_pe_rpal,False,0.0,0.0,0.0,0.25,0.26,0.256,0.258,
2026-05-28 13:07:29.438733+00:00,intl_president_pe_rpal,False,0.0,0.0,0.0,0.25,0.26,0.256,0.258,
2026-05-28 13:07:59.508658+00:00,intl_president_pe_rpal,False,0.0,0.0,0.0,0.25,0.26,0.256,0.258,
2026-05-28 13:08:29.577291+00:00,intl_president_pe_rpal,False,0.0,0.0,0.0,0.25,0.26,0.256,0.258,
2026-05-28 13:08:59.616932+00:00,intl_president_pe_rpal,False,0.0,0.0,0.0,0.25,0.26,0.256,0.258,
2026-05-28 13:09:29.680500+00:00,intl_president_pe_rpal,False,0.0,0.0,0.0,0.25,0.26,0.256,0.258,
2026-05-28 13:09:59.755136+00:00,intl_president_pe_rpal,False,0.0,0.0,0.0,0.25,0.26,0.256,0.258,
2026-05-28 13:10:29.828913+00:00,intl_president_pe_rpal,False,0.0,0.0,0.0,0.25,0.26,0.256,0.258,
2026-05-28 13:10:59.902720+00:00,intl_president_pe_rpal,False,0.0,0.0,0.0,0.25,0.26,0.256,0.258,
2026-05-28 13:11:29.943236+00:00,intl_president_pe_rpal,False,0.0,0.0,0.0,0.25,0.26,0.256,0.258,
2026-05-28 13:12:00.015004+00:00,intl_president_pe_rpal,False,0.0,0.0,0.0,0.25,0.26,0.256,0.258,
2026-05-28 13:12:30.085394+00:00,intl_president_pe_rpal,False,0.0,0.0,0.0,0.25,0.26,0.256,0.258,
